EMPLEADO;ZONARUTA;RAZONSOC;DIRECCION;CODIGOCLI;FECHAMOV;ENTREGAS;DEVOLUCION;FALTANTES;SOBRANTES;VALORUNITA;COBRADO;VALORFEC;VALORCOM;NOMPU;FECHAARC
SANDOCAN MORALES BUITRAGO;ZC001;CARRO DE DULCES   CLINICA MANIZALES;CR 25 # 24-41;CARDUL01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;CARRO DE DULCES   CLINICA MANIZALES;CR 25 # 24-41;CARDUL01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;04/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;05/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;06/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;07/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;08/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;10/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;11/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;12/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;13/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;14/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;15/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;17/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;18/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;19/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;20/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;21/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;22/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;24/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;25/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;26/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;UTILES ESCOLARES Y ALGO MAS;CL 18 #30 41;UTIESC01;27/01/11;0;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;FUNDACION SOFIA;KM 3 VIA CHINCHINA;FUNSOF02;26/01/11;5;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;FUNDACION SOFIA;KM 3 VIA CHINCHINA;FUNSOF02;27/01/11;5;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;DROCALDAS;CR 24 #30 02;DROCAL02;20/01/11;2;2;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;DROCALDAS;CR 24 #30 02;DROCAL02;21/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;DROCALDAS;CR 24 #30 02;DROCAL02;22/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;DROCALDAS;CR 24 #30 02;DROCAL02;23/01/11;4;3;0;0;2050;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;DROCALDAS;CR 24 #30 02;DROCAL02;24/01/11;2;2;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;DROCALDAS;CR 24 #30 02;DROCAL02;25/01/11;3;2;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;DROCALDAS;CR 24 #30 02;DROCAL02;26/01/11;3;2;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;DROCALDAS;CR 24 #30 02;DROCAL02;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;07/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;08/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;09/01/11;20;0;0;0;2050;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;10/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;11/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;12/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;13/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;14/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;15/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;16/01/11;20;0;0;0;2050;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;17/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;18/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;19/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;20/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;21/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;22/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;23/01/11;20;0;0;0;2050;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;24/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;25/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;26/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
SANDOCAN MORALES BUITRAGO;ZC001;MISCELANEA EL TOPACIO;CR 13 #4A 54;MISTOP01;27/01/11;2;0;0;0;960;0;0;0;LA PATRIA;09/03/11
